time,gFx,gFy,gFz,TgF
1.180800846,1.3838,-0.0838,0.2828,1.415
1.184124615,1.3582,-0.0841,0.2755,1.388
1.185428538,1.3271,-0.0823,0.2750,1.358
1.188530384,1.2956,-0.0860,0.2820,1.329
1.190611,1.2639,-0.0897,0.2860,1.299
1.193660615,1.2285,-0.0957,0.2913,1.266
1.196374769,1.1933,-0.1041,0.3001,1.235
1.198024,1.1563,-0.1121,0.3114,1.203
1.201055615,1.1195,-0.1165,0.3236,1.171
1.203399692,1.0782,-0.1185,0.3336,1.135
1.209606384,1.0315,-0.1165,0.3416,1.093
1.210379692,0.9837,-0.1136,0.3500,1.050
1.210878077,0.9424,-0.1099,0.3614,1.015
1.213800923,0.9071,-0.1029,0.3735,0.986
1.234368231,0.8671,-0.0929,0.3849,0.953
1.235506154,0.8224,-0.0808,0.3917,0.915
1.235933461,0.7743,-0.0687,0.4026,0.875
1.236427384,0.7301,-0.0510,0.4157,0.842
1.236788615,0.6856,-0.0293,0.4264,0.808
1.237143615,0.6438,-0.0068,0.4311,0.775
1.237532538,0.6045,0.0141,0.4362,0.746
1.237883384,0.5703,0.0314,0.4345,0.718
1.238222769,0.5512,0.0449,0.4259,0.698
1.238779692,0.5463,0.0473,0.4096,0.684
1.243672231,0.5517,0.0607,0.3940,0.681
1.244070384,0.5512,0.0791,0.3800,0.674
1.246418384,0.5581,0.0808,0.3432,0.660
1.248685769,0.5857,0.0788,0.3131,0.669
1.254088923,0.6135,0.0784,0.2806,0.679
1.255251077,0.6369,0.0744,0.2449,0.686
1.257645154,0.6604,0.0675,0.2078,0.696
1.258676923,0.6837,0.0605,0.1658,0.706
1.266007923,0.7066,0.0544,0.1315,0.721
1.267149231,0.7345,0.0461,0.1013,0.743
1.268990692,0.7671,0.0358,0.0754,0.772
1.269433461,0.8031,0.0260,0.0602,0.806
1.272500231,0.8432,0.0167,0.0470,0.845
1.274237846,0.8845,0.0065,0.0414,0.885
1.276924231,0.9297,-0.0042,0.0481,0.931
1.278651384,0.9724,-0.0151,0.0581,0.974
1.281821231,1.0117,-0.0188,0.0710,1.014
1.285119307,1.0501,-0.0228,0.0879,1.054
1.286614692,1.0897,-0.0276,0.0993,1.095
1.288642154,1.1290,-0.0300,0.1130,1.135
1.292053538,1.1644,-0.0286,0.1245,1.171
1.294345461,1.1959,-0.0252,0.1376,1.204
1.296418384,1.2248,-0.0193,0.1509,1.234
1.299025769,1.2487,-0.0100,0.1626,1.259
1.301396,1.2658,0.0034,0.1760,1.278
1.304105846,1.2778,0.0178,0.1932,1.292
1.309971384,1.2827,0.0323,0.2110,1.300
1.310853846,1.2793,0.0470,0.2310,1.301
1.311258461,1.2727,0.0617,0.2540,1.299
1.314962769,1.2688,0.0759,0.2777,1.301
1.333048307,1.2648,0.0868,0.3011,1.303
1.333759077,1.2602,0.0979,0.3199,1.304
1.334154077,1.2534,0.1042,0.3363,1.302
1.334844231,1.2451,0.1079,0.3502,1.298
1.335212,1.2369,0.1074,0.3605,1.293
1.335638384,1.2250,0.1084,0.3735,1.285
1.335991307,1.2080,0.1074,0.3864,1.273
1.336339077,1.1826,0.1040,0.3942,1.251
1.337430077,1.1579,0.0964,0.3954,1.227
1.339428615,1.1300,0.0844,0.3961,1.200
1.341915384,1.1036,0.0732,0.3928,1.174
1.344995077,1.0787,0.0600,0.3828,1.146
1.347035307,1.0559,0.0461,0.3686,1.119
1.350280846,1.0384,0.0321,0.3509,1.097
