time,gFx,gFy,gFz,TgF
0.577433769,0.2153,-0.1498,-0.9516,0.987
0.580240539,0.2190,-0.1512,-0.9525,0.989
0.586817769,0.2199,-0.1523,-0.9548,0.992
0.587436308,0.2195,-0.1519,-0.9585,0.995
0.587838692,0.2209,-0.1526,-0.9592,0.996
0.592759077,0.2185,-0.1523,-0.9620,0.998
0.593313154,0.2172,-0.1512,-0.9638,0.999
0.607601154,0.2172,-0.1510,-0.9613,0.997
0.608261846,0.2146,-0.1495,-0.9601,0.995
0.608609154,0.2141,-0.1470,-0.9629,0.997
0.609177769,0.2116,-0.1458,-0.9631,0.997
0.609571692,0.2114,-0.1474,-0.9592,0.993
0.609914077,0.2099,-0.1451,-0.9582,0.992
0.610271692,0.2094,-0.1461,-0.9592,0.993
0.612627077,0.2104,-0.1456,-0.9597,0.993
0.615933462,0.2114,-0.1451,-0.9599,0.994
0.618198692,0.2126,-0.1474,-0.9599,0.994
0.621167308,0.2288,-0.1688,-0.9604,1.002
0.623741769,0.2348,-0.1796,-0.9545,0.999
0.628003308,0.2229,-0.1698,-0.9433,0.984
0.628654077,0.2232,-0.1603,-0.9492,0.988
0.630807385,0.2209,-0.1627,-0.9555,0.994
0.633386385,0.2232,-0.1696,-0.9589,0.999
0.635325154,0.2195,-0.1632,-0.9589,0.997
0.637950154,0.2126,-0.1568,-0.9616,0.997
0.640314154,0.2070,-0.1493,-0.9626,0.996
0.642784308,0.2016,-0.1442,-0.9616,0.993
0.645968308,0.1960,-0.1407,-0.9611,0.991
0.648406692,0.1933,-0.1368,-0.9606,0.989
0.650477846,0.1924,-0.1344,-0.9601,0.988
0.653519077,0.1897,-0.1307,-0.9582,0.985
0.656128615,0.1887,-0.1302,-0.9604,0.987
0.658739923,0.1916,-0.1300,-0.9641,0.992
0.661655308,0.1945,-0.1353,-0.9685,0.997
0.663530692,0.1965,-0.1417,-0.9704,1.000
0.666705154,0.2011,-0.1465,-0.9718,1.003
0.671114385,0.2043,-0.1524,-0.9736,1.006
0.671817539,0.2072,-0.1591,-0.9773,1.012
0.672307,0.2106,-0.1666,-0.9753,1.012
0.675393462,0.2136,-0.1700,-0.9748,1.012
0.678411692,0.2167,-0.1719,-0.9706,1.009
0.684826692,0.2178,-0.1764,-0.9665,1.006
0.685646385,0.2187,-0.1800,-0.9636,1.004
0.686079692,0.2204,-0.1800,-0.9592,1.001
0.688159923,0.2204,-0.1830,-0.9560,0.998
0.701520308,0.2204,-0.1835,-0.9528,0.995
0.702230154,0.2211,-0.1835,-0.9506,0.993
0.702632308,0.2209,-0.1847,-0.9469,0.990
0.703316308,0.2190,-0.1857,-0.9464,0.989
0.703724539,0.2172,-0.1866,-0.9467,0.989
0.704079923,0.2172,-0.1868,-0.9462,0.989
0.705601154,0.2155,-0.1866,-0.9480,0.990
0.708067,0.2143,-0.1884,-0.9499,0.992
0.710494154,0.2151,-0.1886,-0.9506,0.993
0.712963077,0.2148,-0.1891,-0.9492,0.991
0.715993231,0.2146,-0.1881,-0.9525,0.994
0.718561231,0.2111,-0.1884,-0.9545,0.996
0.721043308,0.2114,-0.1889,-0.9555,0.997
0.723799077,0.2131,-0.1891,-0.9543,0.996
0.726460308,0.2131,-0.1905,-0.9550,0.997
0.728291923,0.2131,-0.1889,-0.9557,0.997
0.731362154,0.2114,-0.1901,-0.9540,0.995
0.733539923,0.2136,-0.1903,-0.9536,0.996
0.737659077,0.2104,-0.1884,-0.9550,0.996
0.738381769,0.2097,-0.1868,-0.9552,0.996
0.741346077,0.2111,-0.1864,-0.9552,0.996
0.743975308,0.2114,-0.1861,-0.9560,0.997
0.746552231,0.2123,-0.1859,-0.9560,0.997
0.749106077,0.2129,-0.1847,-0.9597,1.000
0.751895692,0.2134,-0.1823,-0.9572,0.998
0.753524539,0.2134,-0.1808,-0.9587,0.999
0.756296615,0.2146,-0.1805,-0.9587,0.999
0.759015615,0.2160,-0.1791,-0.9580,0.998
0.761402154,0.2165,-0.1796,-0.9580,0.998
0.763630769,0.2165,-0.1791,-0.9592,1.000
0.768525231,0.2180,-0.1781,-0.9569,0.997
0.768973154,0.2199,-0.1774,-0.9569,0.998
0.772024308,0.2199,-0.1779,-0.9540,0.995
0.774720923,0.2214,-0.1777,-0.9543,0.996
0.777284231,0.2227,-0.1756,-0.9550,0.996
0.778980615,0.2234,-0.1749,-0.9523,0.994
0.785457231,0.2227,-0.1730,-0.9538,0.995
0.786112923,0.2234,-0.1722,-0.9533,0.994
0.786503692,0.2244,-0.1712,-0.9550,0.996
0.789305231,0.2232,-0.1712,-0.9543,0.995
0.802844231,0.2224,-0.1707,-0.9567,0.997
0.803475385,0.2229,-0.1696,-0.9572,0.997
0.803828308,0.2236,-0.1681,-0.9574,0.997
0.804199308,0.2236,-0.1681,-0.9589,0.999
0.804544923,0.2234,-0.1691,-0.9604,1.000
0.805185231,0.2241,-0.1691,-0.9599,1.000
0.806563923,0.2244,-0.1688,-0.9599,1.000
0.809346769,0.2227,-0.1722,-0.9611,1.001
0.811724539,0.2236,-0.1700,-0.9626,1.003
0.814399692,0.2241,-0.1676,-0.9618,1.002
0.816490385,0.2241,-0.1671,-0.9613,1.001
0.821492923,0.2251,-0.1666,-0.9611,1.001
0.823598154,0.2246,-0.1661,-0.9604,1.000
0.824010385,0.2260,-0.1656,-0.9592,0.999
0.827197846,0.2248,-0.1663,-0.9597,1.000
0.828784615,0.2258,-0.1673,-0.9592,1.000
0.832047615,0.2276,-0.1659,-0.9587,0.999
0.834726385,0.2283,-0.1666,-0.9604,1.001
0.837356308,0.2285,-0.1671,-0.9582,0.999
0.839023385,0.2273,-0.1671,-0.9545,0.995
0.842377462,0.2288,-0.1671,-0.9552,0.996
0.844568846,0.2276,-0.1671,-0.9550,0.996
0.847662462,0.2307,-0.1681,-0.9518,0.994
0.849339308,0.2300,-0.1684,-0.9506,0.992
0.852295923,0.2290,-0.1676,-0.9499,0.991
0.855004539,0.2285,-0.1693,-0.9511,0.993
0.858691923,0.2276,-0.1693,-0.9501,0.992
0.859343385,0.2253,-0.1698,-0.9492,0.990
0.862069539,0.2273,-0.1673,-0.9513,0.992
0.864312539,0.2251,-0.1696,-0.9501,0.991
0.867036308,0.2244,-0.1703,-0.9494,0.990
0.869609846,0.2246,-0.1698,-0.9494,0.990
0.872492615,0.2256,-0.1693,-0.9480,0.989
0.875001231,0.2265,-0.1698,-0.9467,0.988
0.877186769,0.2253,-0.1693,-0.9452,0.986
0.885443,0.2280,-0.1705,-0.9452,0.987
0.886215385,0.2270,-0.1725,-0.9484,0.990
0.886638385,0.2260,-0.1719,-0.9489,0.990
0.887178462,0.2265,-0.1719,-0.9476,0.989
0.892249462,0.2260,-0.1722,-0.9489,0.991
0.892745154,0.2270,-0.1717,-0.9480,0.990
0.900478462,0.2260,-0.1725,-0.9494,0.991
0.901305769,0.2246,-0.1747,-0.9492,0.991
0.901694692,0.2248,-0.1725,-0.9494,0.991
0.902072539,0.2248,-0.1740,-0.9516,0.993
0.904373846,0.2267,-0.1732,-0.9511,0.993
0.906954769,0.2256,-0.1749,-0.9506,0.993
0.909287385,0.2276,-0.1740,-0.9494,0.992
0.912221846,0.2260,-0.1732,-0.9482,0.990
0.915623308,0.2253,-0.1744,-0.9489,0.991
0.917244615,0.2263,-0.1749,-0.9489,0.991
0.919617231,0.2248,-0.1735,-0.9474,0.989
0.922197154,0.2248,-0.1742,-0.9484,0.990
0.925022769,0.2248,-0.1732,-0.9484,0.990
0.927303615,0.2232,-0.1728,-0.9492,0.990
0.929586385,0.2260,-0.1710,-0.9474,0.989
0.933836231,0.2244,-0.1722,-0.9492,0.990
0.934228231,0.2241,-0.1703,-0.9484,0.989
0.937736,0.2246,-0.1693,-0.9494,0.990
0.940158385,0.2236,-0.1688,-0.9496,0.990
0.942416308,0.2229,-0.1691,-0.9511,0.991
0.944754154,0.2227,-0.1668,-0.9531,0.993
0.947670462,0.2221,-0.1673,-0.9550,0.995
0.950814385,0.2232,-0.1668,-0.9557,0.996
0.952351692,0.2211,-0.1659,-0.9567,0.996
0.955299692,0.2199,-0.1661,-0.9616,1.000
0.958308231,0.2204,-0.1647,-0.9636,1.002
0.958967077,0.2187,-0.1651,-0.9655,1.004
0.962979077,0.2204,-0.1647,-0.9672,1.006
0.964776923,0.2190,-0.1651,-0.9672,1.005
0.967554154,0.2178,-0.1649,-0.9699,1.008
0.970295692,0.2197,-0.1635,-0.9711,1.009
0.972663,0.2167,-0.1622,-0.9699,1.007
0.975339,0.2160,-0.1622,-0.9701,1.007
0.977511077,0.2153,-0.1615,-0.9669,1.004
0.983691923,0.2146,-0.1617,-0.9672,1.004
0.987717154,0.2160,-0.1595,-0.9633,1.000
0.988178692,0.2151,-0.1593,-0.9620,0.999
0.988747308,0.2155,-0.1600,-0.9604,0.997
0.999988,0.2155,-0.1617,-0.9543,0.992
1.000626154,0.2148,-0.1593,-0.9533,0.990
1.001186385,0.2155,-0.1593,-0.9511,0.988
1.001598385,0.2141,-0.1595,-0.9513,0.988
1.001977539,0.2143,-0.1586,-0.9487,0.985
1.002329769,0.2160,-0.1583,-0.9489,0.986
1.005807385,0.2139,-0.1573,-0.9484,0.985
1.007944615,0.2153,-0.1583,-0.9496,0.986
1.010679385,0.2165,-0.1593,-0.9492,0.987
1.013459923,0.2134,-0.1603,-0.9506,0.987
1.016307692,0.2126,-0.1595,-0.9494,0.986
1.017798769,0.2136,-0.1600,-0.9525,0.989
1.021596846,0.2139,-0.1605,-0.9550,0.992
1.024489231,0.2126,-0.1615,-0.9552,0.992
1.025302462,0.2134,-0.1615,-0.9564,0.993
1.028068308,0.2123,-0.1635,-0.9592,0.996
1.030669154,0.2126,-0.1627,-0.9601,0.997
1.032653231,0.2136,-0.1630,-0.9618,0.999
1.035179923,0.2129,-0.1639,-0.9638,1.001
1.038025769,0.2129,-0.1644,-0.9643,1.001
1.040056,0.2131,-0.1647,-0.9655,1.002
1.043234692,0.2129,-0.1642,-0.9645,1.001
1.045962692,0.2126,-0.1647,-0.9638,1.001
1.048531,0.2123,-0.1649,-0.9636,1.000
1.050543385,0.2141,-0.1666,-0.9633,1.001
1.052504,0.2139,-0.1663,-0.9608,0.998
1.057962769,0.2134,-0.1663,-0.9613,0.999
1.058577539,0.2126,-0.1644,-0.9606,0.998
1.060538692,0.2121,-0.1656,-0.9604,0.997
1.062877154,0.2143,-0.1656,-0.9604,0.998
1.065637539,0.2141,-0.1624,-0.9567,0.994
